date,close,state_used,base_position,position,asset_return,gross_return,turnover,cost,net_return,equity,drawdown,risk_action
2019-06-11,5289.6243,趋势下行|波动偏低|价格偏弱,0.5,0.14683997845887267,0.03739719698118349,0.0054914035991392015,0.017906011407782696,8.953005703891348e-06,0.00548245059343531,1.1169140026209288,-0.08840821580702518,回撤预警，仓位减半
2019-06-12,5264.8861,趋势下行|波动偏高|价格中性,0.5,0.25772544133408476,-0.004676740463401274,-0.0012053149999350656,0.11088546287521209,5.544273143760604e-05,-0.0012607577313726716,1.115505844656846,-0.0895575121968023,正常
2019-06-13,5294.1125,趋势下行|波动偏高|价格中性,0.5,0.25815520526362346,0.005551193215747041,0.0014330694240692113,0.0004297639295386957,2.1488196476934786e-07,0.001432854542104442,1.1171042022731066,-0.08825298054282871,正常
2019-06-14,5173.0685,趋势下行|波动偏高|价格中性,0.5,0.2683550286334181,-0.02286388889544755,-0.0061356395592091165,0.010199823369794636,5.0999116848973184e-06,-0.006140739470894014,1.1102443564051065,-0.09385178145267925,正常
2019-06-17,5160.6726,趋势下行|波动偏高|价格偏弱,0.5,0.1307801243608828,-0.002396237358929354,-0.00031338021979897425,0.1375749042725353,6.878745213626765e-05,-0.0003821676719352419,1.10982005690414,-0.09419808200778967,回撤预警，仓位减半
2019-06-18,5160.8783,趋势下行|波动偏高|价格偏弱,0.5,0.1436237934069928,3.985914549198277e-05,5.724721677519802e-06,0.012843669046110007,6.421834523055003e-06,-6.971128455352007e-07,1.109819283234322,-0.09419871345394226,回撤预警，仓位减半
2019-06-19,5234.2753,趋势下行|波动偏高|价格偏弱,0.5,0.14364639217612324,0.014221804067729993,0.0020429108445651272,2.2598769130438567e-05,1.1299384565219283e-08,0.002042899545180562,1.1120865325432743,-0.09234825241763323,回撤预警，仓位减半
2019-06-20,5317.31,趋势下行|波动偏低|价格中性,1.0,0.29292535460470465,0.01586364782914651,0.004646864665676894,0.1492789624285814,7.46394812142907e-05,0.004572225184462603,1.1171712425946705,-0.08819826423861554,回撤预警，仓位减半
2019-06-21,5406.04,趋势下行|波动偏高|价格偏强,0.75,0.4279674213040339,0.016687009032762656,0.0071414962250285555,0.13504206669932928,6.752103334966464e-05,0.007073975191678891,1.1250740842496423,-0.08174820138010974,正常
2019-06-24,5403.7981,趋势上行|波动偏低|价格偏强,0.75,0.44094226886714083,-0.0004147028138896669,-0.00018285999966209736,0.012974847563106906,6.487423781553453e-06,-0.0001893474234436508,1.1248610543706064,-0.08192206999225093,正常
2019-06-25,5351.6898,趋势上行|波动偏低|价格偏强,0.75,0.45004504602845363,-0.00964290283162128,-0.004339740648704905,0.009102777161312803,4.551388580656401e-06,-0.004344292037285561,1.1199743294490514,-0.0859104686331913,正常
2019-06-26,5351.391,趋势下行|波动偏低|价格偏强,0.5,0.32403093950693085,-5.5832832463575954e-05,-1.8091565158505586e-05,0.12601410652152278,6.300705326076139e-05,-8.109861841926698e-05,1.119883501078268,-0.08598460003129671,正常
2019-06-27,5397.5712,趋势下行|波动偏低|价格偏强,0.5,0.32403062623264056,0.008629569396069403,0.0027962447755263986,3.132742902867136e-07,1.566371451433568e-10,0.0027962446188892535,1.123014969291941,-0.08342878938755238,正常
2019-06-28,5321.4331,趋势上行|波动偏低|价格偏强,0.75,0.482845012967138,-0.014105992710202742,-0.006811008233072196,0.15881438673449744,7.940719336724872e-05,-0.006890415426439445,1.1152769296234093,-0.08974434579658663,正常
2019-07-01,5481.4086,趋势下行|波动偏低|价格中性,1.0,0.632071514296166,0.03006248448373805,0.019001640091141303,0.14922650132902804,7.461325066451402e-05,0.01892702684047679,1.136385806004956,-0.0725159125977829,正常
2019-07-02,5483.515,趋势上行|波动偏低|价格偏强,0.75,0.43382855298405737,0.00038428078505226004,0.00016671197691879957,0.19824296131210867,9.912148065605433e-05,6.759049626274523e-05,1.13646261488553,-0.07245322348803951,正常
2019-07-03,5428.5142,趋势上行|波动偏低|价格偏强,0.75,0.4456976773191321,-0.01003020872560767,-0.004470440732029431,0.011869124335074754,5.934562167537378e-06,-0.004476375294196968,1.1313753817134777,-0.07660527096262981,正常
2019-07-04,5404.3836,趋势上行|波动偏低|价格偏强,0.75,0.4576973664776841,-0.004445157387632737,-0.0020345368298983254,0.011999689158551985,5.999844579275993e-06,-0.0020405366744776013,1.1290667687544904,-0.07848949177224973,正常
